keyphrase,cluster_id,document_id
branch network outage,3,688b882df1207068bf7d7589
finacle query timeout,76,688b882df1207068bf7d758a
ios app crash,1,688b882df1207068bf7d758b
report generation failure,14,688b882df1207068bf7d758c
exchange server outage,12,688b882df1207068bf7d758d
account nickname truncation,18,688b882df1207068bf7d758e
obas login failure,5,688b8857f1207068bf7d758f
atm card reader failure,6,688b8857f1207068bf7d7590
ach payment delay,16,688b8857f1207068bf7d7591
suspicious login activity,9,688b8857f1207068bf7d7592
database performance degradation,40,688b8857f1207068bf7d7593
branch network outage,3,688b8857f1207068bf7d7594
ios app crash,1,688b8857f1207068bf7d7595
report generation failure,14,688b8857f1207068bf7d7596
email delivery failure,63,688b8857f1207068bf7d7597
account nickname alignment,19,688b8857f1207068bf7d7598
obas login failure,5,688b8883f1207068bf7d7599
atm card retention,4,688b8883f1207068bf7d759a
ach payment delay,16,688b8883f1207068bf7d759b
suspicious login attempt,21,688b8883f1207068bf7d759c
branch network outage,3,688b8884f1207068bf7d759d
report generation delay,33,688b8884f1207068bf7d759e
ios app crash,1,688b8884f1207068bf7d759f
batch job failure,15,688b8884f1207068bf7d75a0
teller printer offline,34,688b8884f1207068bf7d75a1
font size issue,70,688b8885f1207068bf7d75a2
ldap authentication failure,42,688b88b0f1207068bf7d75a3
atm card reader failure,6,688b88b0f1207068bf7d75a4
ach payment stall,16,688b88b1f1207068bf7d75a5
suspicious login activity,9,688b88b1f1207068bf7d75a6
branch network latency,23,688b88b1f1207068bf7d75a7
report generation delay,33,688b88b2f1207068bf7d75a8
ios app crash,1,688b88b2f1207068bf7d75a9
core banking restart,51,688b88b2f1207068bf7d75aa
account nickname alignment,19,688b88b2f1207068bf7d75ab
web server log,65,688b88b2f1207068bf7d75ac
obas login failure,5,688b88dff1207068bf7d75ad
atm card retention,4,688b88dff1207068bf7d75ae
api payment delay,67,688b88dff1207068bf7d75af
suspicious login activity,9,688b88e0f1207068bf7d75b0
branch network latency,23,688b88e0f1207068bf7d75b1
sql query timeout,32,688b88e0f1207068bf7d75b2
ios app crash,1,688b88e0f1207068bf7d75b3
batch job failure,15,688b88e0f1207068bf7d75b4
smtp connection timeout,57,688b88e0f1207068bf7d75b5
account nickname truncation,18,688b88e0f1207068bf7d75b6
obas login failure,5,688b890af1207068bf7d75b7
atm card retention,4,688b890af1207068bf7d75b8
ach payment delay,16,688b890af1207068bf7d75b9
suspicious login attempt,21,688b890af1207068bf7d75ba
branch network outage,3,688b890af1207068bf7d75bb
sql query performance,36,688b890af1207068bf7d75bc
ios app crash,1,688b890af1207068bf7d75bd
sftp connection failure,57,688b890af1207068bf7d75be
nickname truncation,19,688b890af1207068bf7d75bf
cbs log growth,69,688b890af1207068bf7d75c0
obas login failure,5,688b8934f1207068bf7d75c1
atm card retention,4,688b8934f1207068bf7d75c2
ach payment delay,16,688b8934f1207068bf7d75c3
suspicious login activity,9,688b8934f1207068bf7d75c4
branch network latency,23,688b8934f1207068bf7d75c5
sql query timeout,32,688b8934f1207068bf7d75c6
ios app crash,1,688b8934f1207068bf7d75c7
exchange server outage,12,688b8934f1207068bf7d75c8
log retention failure,49,688b8934f1207068bf7d75c9
bill pay alignment,10,688b8935f1207068bf7d75ca
obas login failure,5,688b8961f1207068bf7d75cb
atm card reader failure,6,688b8961f1207068bf7d75cc
ach payment delay,16,688b8961f1207068bf7d75cd
suspicious login activity,9,688b8961f1207068bf7d75ce
branch network downtime,2,688b8961f1207068bf7d75cf
sql query timeout,32,688b8961f1207068bf7d75d0
ios app crash,1,688b8961f1207068bf7d75d1
batch job failure,15,688b8961f1207068bf7d75d2
teller printer failure,34,688b8961f1207068bf7d75d3
font size display,47,688b8961f1207068bf7d75d4
ldap authentication failure,42,688b8994f1207068bf7d75d5
atm card reader failure,6,688b8994f1207068bf7d75d6
ach batch failure,44,688b8994f1207068bf7d75d7
suspicious login activity,9,688b8994f1207068bf7d75d8
branch network outage,3,688b8994f1207068bf7d75d9
slow query performance,28,688b8995f1207068bf7d75da
ios crash report,1,688b8995f1207068bf7d75db
exchange server outage,12,688b8995f1207068bf7d75dc
log retention violation,49,688b8995f1207068bf7d75dd
account balance font,78,688b8995f1207068bf7d75de
obas login failure,5,688b89c2f1207068bf7d75df
atm card reader failure,6,688b89c2f1207068bf7d75e0
ach payment delay,16,688b89c2f1207068bf7d75e1
fraudulent transaction alert,13,688b89c3f1207068bf7d75e2
mpls circuit failure,24,688b89c3f1207068bf7d75e3
crm query timeout,76,688b89c3f1207068bf7d75e4
ios crash report,1,688b89c3f1207068bf7d75e5
exchange server outage,12,688b89c3f1207068bf7d75e6
report generation failure,14,688b89c3f1207068bf7d75e7
font size readability,47,688b89c3f1207068bf7d75e8
obas login failure,5,688b89eef1207068bf7d75e9
atm card retention,4,688b89eef1207068bf7d75ea
ach payment delay,16,688b89eef1207068bf7d75eb
suspicious login activity,9,688b89eef1207068bf7d75ec
branch network outage,3,688b89eef1207068bf7d75ed
report generation delay,33,688b89eef1207068bf7d75ee
ios app crash,1,688b89eef1207068bf7d75ef
smtp server failure,57,688b89eef1207068bf7d75f0
core banking diskspace,51,688b89eef1207068bf7d75f1
font size render,47,688b89eef1207068bf7d75f2
obas login failure,5,688b8a1cf1207068bf7d75f3
atm card reader failure,6,688b8a1cf1207068bf7d75f4
ach payment failure,37,688b8a1cf1207068bf7d75f5
suspicious login activity,9,688b8a1cf1207068bf7d75f6
branch network outage,3,688b8a1cf1207068bf7d75f7
report query performance,41,688b8a1cf1207068bf7d75f8
ios app crash,1,688b8a1cf1207068bf7d75f9
batch job failure,15,688b8a1cf1207068bf7d75fa
receipt printer failure,31,688b8a1cf1207068bf7d75fb
account nickname display,19,688b8a1cf1207068bf7d75fc
obas login failure,5,688b8a48f1207068bf7d75fd
atm card reader failure,6,688b8a48f1207068bf7d75fe
ach routing error,43,688b8a48f1207068bf7d75ff
suspicious login activity,9,688b8a48f1207068bf7d7600
branch network outage,3,688b8a48f1207068bf7d7601
cis query performance,68,688b8a48f1207068bf7d7602
ios app crash,1,688b8a48f1207068bf7d7603
exchange server outage,12,688b8a48f1207068bf7d7604
reconciliation report failure,14,688b8a48f1207068bf7d7605
account nickname truncation,18,688b8a48f1207068bf7d7606
obas login failure,5,688b8a71f1207068bf7d7607
atm card retention,4,688b8a71f1207068bf7d7608
api payment delay,67,688b8a71f1207068bf7d7609
suspicious login activity,9,688b8a71f1207068bf7d760a
branch network outage,3,688b8a71f1207068bf7d760b
cis query performance,68,688b8a71f1207068bf7d760c
ios app crash,1,688b8a71f1207068bf7d760d
report generation failure,14,688b8a72f1207068bf7d760e
smtp connection failure,57,688b8a72f1207068bf7d760f
account nickname truncation,18,688b8a72f1207068bf7d7610
obas login failure,5,688b8a9bf1207068bf7d7611
atm card reader failure,6,688b8a9bf1207068bf7d7612
ach payment delay,16,688b8a9bf1207068bf7d7613
suspicious login activity,9,688b8a9bf1207068bf7d7614
branch network outage,3,688b8a9bf1207068bf7d7615
database query performance,56,688b8a9bf1207068bf7d7616
ios app crash,1,688b8a9bf1207068bf7d7617
core banking upgrade,51,688b8a9bf1207068bf7d7618
report generation failure,14,688b8a9bf1207068bf7d7619
font size display,47,688b8a9bf1207068bf7d761a
obas login failure,5,688b8ac4f1207068bf7d761b
atm card retention,4,688b8ac4f1207068bf7d761c
ach api timeout,44,688b8ac4f1207068bf7d761d
suspicious login activity,9,688b8ac5f1207068bf7d761e
mpls network latency,24,688b8ac5f1207068bf7d761f
sql query timeout,32,688b8ac5f1207068bf7d7620
ios app crash,1,688b8ac5f1207068bf7d7621
batch job failure,15,688b8ac5f1207068bf7d7622
phishe email response,27,688b8ac5f1207068bf7d7623
safari ui alignment,74,688b8ac5f1207068bf7d7624
obas login failure,5,688b8af1f1207068bf7d7625
atm card retention,4,688b8af1f1207068bf7d7626
ach payment delay,16,688b8af1f1207068bf7d7627
suspicious login activity,9,688b8af1f1207068bf7d7628
branch network downtime,2,688b8af1f1207068bf7d7629
api response delay,67,688b8af1f1207068bf7d762a
ios app crash,1,688b8af1f1207068bf7d762b
etl process failure,75,688b8af1f1207068bf7d762c
cbs disk space,69,688b8af1f1207068bf7d762d
account detail font,78,688b8af1f1207068bf7d762e
obas login failure,5,688b8b1ef1207068bf7d762f
atm card reader failure,6,688b8b1ef1207068bf7d7630
ach payment delay,16,688b8b1ef1207068bf7d7631
suspicious login activity,9,688b8b1ef1207068bf7d7632
wan link latency,64,688b8b1ef1207068bf7d7633
report generation delay,33,688b8b1ef1207068bf7d7634
ios app crash,1,688b8b1ef1207068bf7d7635
batch job failure,15,688b8b1ef1207068bf7d7636
receipt printer failure,31,688b8b1ef1207068bf7d7637
account nickname font,22,688b8b1ef1207068bf7d7638
obas login failure,5,688b8b4cf1207068bf7d7639
atm card retention,4,688b8b4cf1207068bf7d763a
ach payment delay,16,688b8b4cf1207068bf7d763b
suspicious login activity,9,688b8b4cf1207068bf7d763c
branch network outage,3,688b8b4cf1207068bf7d763d
cif api performance,67,688b8b4cf1207068bf7d763e
ios app crash,1,688b8b4cf1207068bf7d763f
report generation failure,14,688b8b4cf1207068bf7d7640
exchange server outage,12,688b8b4cf1207068bf7d7641
statement font size,52,688b8b4cf1207068bf7d7642
ldap authentication failure,42,688b8b78f1207068bf7d7643
atm card reader failure,6,688b8b78f1207068bf7d7644
invalid route number,45,688b8b78f1207068bf7d7645
suspicious login activity,9,688b8b78f1207068bf7d7646
branch network outage,3,688b8b78f1207068bf7d7647
statement generation delay,53,688b8b78f1207068bf7d7648
ios app crash,1,688b8b78f1207068bf7d7649
server disk space,61,688b8b78f1207068bf7d764a
sftp connection failure,57,688b8b78f1207068bf7d764b
account nickname truncation,18,688b8b78f1207068bf7d764c
obas login failure,5,688b8ba3f1207068bf7d764d
atm card retention,4,688b8ba3f1207068bf7d764e
ach payment delay,16,688b8ba3f1207068bf7d764f
suspicious login activity,9,688b8ba3f1207068bf7d7650
branch network latency,23,688b8ba3f1207068bf7d7651
sql query timeout,32,688b8ba4f1207068bf7d7652
ios app crash,1,688b8ba4f1207068bf7d7653
exchange server outage,12,688b8ba4f1207068bf7d7654
report generation timeout,33,688b8ba4f1207068bf7d7655
account balance alignment,77,688b8ba4f1207068bf7d7656
obas login failure,5,688b8bcef1207068bf7d7657
atm card retention,4,688b8bcef1207068bf7d7658
ach payment delay,16,688b8bcef1207068bf7d7659
suspicious login activity,9,688b8bcef1207068bf7d765a
branch network outage,3,688b8bcef1207068bf7d765b
cis query performance,68,688b8bcef1207068bf7d765c
ios app crash,1,688b8bcff1207068bf7d765d
report generation timeout,33,688b8bcff1207068bf7d765e
phishe email response,27,688b8bcff1207068bf7d765f
account nickname truncation,18,688b8bcff1207068bf7d7660
obas login failure,5,688b8bf8f1207068bf7d7661
atm card reader failure,6,688b8bf9f1207068bf7d7662
ach batch failure,44,688b8bfaf1207068bf7d7663
suspicious login activity,9,688b8bfaf1207068bf7d7664
branch network outage,3,688b8bfaf1207068bf7d7665
account summary api,71,688b8bfaf1207068bf7d7666
ios bill payment crash,0,688b8bfaf1207068bf7d7667
exchange server outage,12,688b8bfaf1207068bf7d7668
report generation failure,14,688b8bfaf1207068bf7d7669
font size issue,70,688b8bfaf1207068bf7d766a
ldap authentication failure,42,688b8c27f1207068bf7d766b
ncr card reader failure,6,688b8c27f1207068bf7d766c
ach payment delay,16,688b8c27f1207068bf7d766d
suspicious login activity,9,688b8c27f1207068bf7d766e
branch network latency,23,688b8c27f1207068bf7d766f
api response delay,67,688b8c27f1207068bf7d7670
mobile deposit crash,25,688b8c27f1207068bf7d7671
report generation failure,14,688b8c27f1207068bf7d7672
receipt printer failure,31,688b8c28f1207068bf7d7673
font size display,47,688b8c28f1207068bf7d7674
obas login failure,5,688b8c52f1207068bf7d7675
atm card retention,4,688b8c52f1207068bf7d7676
ach payment delay,16,688b8c52f1207068bf7d7677
suspicious login activity,9,688b8c53f1207068bf7d7678
branch network outage,3,688b8c53f1207068bf7d7679
sql query timeout,32,688b8c53f1207068bf7d767a
ios app crash,1,688b8c53f1207068bf7d767b
batch job failure,15,688b8c53f1207068bf7d767c
teller printer offline,34,688b8c54f1207068bf7d767d
account nickname truncation,18,688b8c54f1207068bf7d767e
authentication service failure,50,688b8c78f1207068bf7d767f
atm card reader failure,6,688b8c78f1207068bf7d7680
invalid route number,45,688b8c78f1207068bf7d7681
suspicious login activity,9,688b8c79f1207068bf7d7682
branch network outage,3,688b8c79f1207068bf7d7683
database query timeout,56,688b8c79f1207068bf7d7684
mobile app crash,26,688b8c79f1207068bf7d7685
cpu utilization spike,61,688b8c79f1207068bf7d7686
report generation failure,14,688b8c79f1207068bf7d7687
account balance alignment,77,688b8c7af1207068bf7d7688
ldap login failure,42,688b8ca6f1207068bf7d7689
atm card reader failure,6,688b8ca6f1207068bf7d768a
ach payment delay,16,688b8ca6f1207068bf7d768b
suspicious login activity,9,688b8ca6f1207068bf7d768c
mpls link failure,24,688b8ca6f1207068bf7d768d
dna account summary,71,688b8ca6f1207068bf7d768e
mobile balance discrepancy,25,688b8ca7f1207068bf7d768f
report generation failure,14,688b8ca7f1207068bf7d7690
phishe email threat,27,688b8ca7f1207068bf7d7691
safari font size,74,688b8ca7f1207068bf7d7692
obas login failure,5,688b8ccff1207068bf7d7693
atm card reader failure,6,688b8ccff1207068bf7d7694
ach payment failure,37,688b8cd0f1207068bf7d7695
suspicious login activity,9,688b8cd0f1207068bf7d7696
branch network outage,3,688b8cd0f1207068bf7d7697
los performance degradation,46,688b8cd0f1207068bf7d7698
ios app crash,1,688b8cd0f1207068bf7d7699
exchange server outage,12,688b8cd0f1207068bf7d769a
report generation failure,14,688b8cd0f1207068bf7d769b
font size readability,47,688b8cd1f1207068bf7d769c
obas login failure,5,688b8cfcf1207068bf7d769d
atm card reader failure,6,688b8cfcf1207068bf7d769e
ach payment delay,16,688b8cfcf1207068bf7d769f
suspicious login activity,9,688b8cfdf1207068bf7d76a0
database performance degradation,40,688b8cfdf1207068bf7d76a1
branch network outage,3,688b8cfdf1207068bf7d76a2
ios app crash,1,688b8cfdf1207068bf7d76a3
report generation failure,14,688b8cfdf1207068bf7d76a4
receipt printer failure,31,688b8cfdf1207068bf7d76a5
account balance alignment,77,688b8cfef1207068bf7d76a6
obas login failure,5,688b8d2bf1207068bf7d76a7
atm card retention,4,688b8d2bf1207068bf7d76a8
ach payment rejection,37,688b8d2cf1207068bf7d76a9
database performance degradation,40,688b8d2cf1207068bf7d76aa
fraudulent login attempt,20,688b8d2cf1207068bf7d76ab
branch network outage,3,688b8d2df1207068bf7d76ac
ios app crash,1,688b8d2df1207068bf7d76ad
loan report failure,72,688b8d2df1207068bf7d76ae
backup job failure,15,688b8d2df1207068bf7d76af
font size display,47,688b8d2df1207068bf7d76b0
chrome login failure,66,688b8d58f1207068bf7d76b1
atm card reader failure,6,688b8d58f1207068bf7d76b2
ach payment delay,16,688b8d58f1207068bf7d76b3
suspicious login activity,9,688b8d58f1207068bf7d76b4
wan link degradation,64,688b8d58f1207068bf7d76b5
crm report slowness,76,688b8d59f1207068bf7d76b6
ios app crash,1,688b8d59f1207068bf7d76b7
cbs batch failure,69,688b8d59f1207068bf7d76b8
exchange email delay,12,688b8d59f1207068bf7d76b9
account nickname truncation,18,688b8d59f1207068bf7d76ba
duo mfa failure,62,688b8d95f1207068bf7d76bb
atm card reader failure,6,688b8d96f1207068bf7d76bc
ach payment delay,16,688b8d96f1207068bf7d76bd
database performance degradation,40,688b8d96f1207068bf7d76be
credential stuffing attack,29,688b8d96f1207068bf7d76bf
mpls connection failure,24,688b8d96f1207068bf7d76c0
ios app crash,1,688b8d97f1207068bf7d76c1
report generation failure,14,688b8d98f1207068bf7d76c2
bill pay ui,10,688b8d98f1207068bf7d76c3
loan server cpu,72,688b8d98f1207068bf7d76c4
